original_passage,tagged_words,response_summary,em_score
"'안녕!' 에디슨이 전화 송화구에 대고 소리를 질렀다. 진동판이 떨리면서 그에 연결된 바늘이 움직였고, 그 바늘이 <span adaptation='no'>회전하는 파라핀 종이 띠 위</span>에 <span adaptation='no'>무엇</span>인가를 썼다. 1877년 7월, 불연속적으로 움직이는 튜링의 종이 띠가 나오기 81년 전으로, 기록은 아직 아날로그 방식으로 이루어졌다. 종이 띠를 <span adaptation='no'>재생</span>시키자 진동판이 움직이면서 거의 알아듣기 힘들게 '안녕!'이라는 소리가 울려 나왔다.
에디슨은 알아들었다. 한 달 후, 그는 이 전화기 부속장치에 '포노그래프(Phonograph)'라는 새 이름을 붙여주었다. 기술자 크루에시는 이 실험에 근거해 회전하는 은박지 원통에 청각 적 진동을 새길 수 있는 장치를 만들어보라는 의뢰를 받았다. 에디슨 아니면 크루에시가 손잡이를 돌리는 동안 에디슨은 포노그래프 집음부에 대고 소리를 질렀다. 이번에는 「메리의 어린 양」이라는 동요였다. 그러고 나서 그들은 바늘을 처음으 로 보내고는 다시 은박지 원통을 돌렸다. 그러자 <span adaptation='no'>최초의 포노그래프</span>가 외쳤던 소리를 재생했다. 천재는 99퍼센트의 땀과 1퍼센트의 영감으로 이루어진다는 말을 한 이 천재가 지친 듯 몸을 뒤로 기댔다. 기계적인 소리기록장치가 발명된 것이다. '말하자면, 말이 영원 하게 되었다- Speech, as it were, has become immortal.'","['최초의 포노그래프', '무엇', '회전하는 파라핀 종이 띠 위', '재생']","```에디슨이 ""안녕!""하고 소리를 크게 질렀어요. 그가 소리를 지르자 전화기의 진동판이 흔들렸고, 그것에 달린 바늘이 <span adaptation='no'>회전하는 파라핀 종이 띠 위</span>에 <span adaptation='no'>무엇</span>인가를 적었어요. 이건 1877년 7월의 일이었어요. 그 종이를 다시 <span adaptation='no'>재생</span>하자 희미하게 ""안녕!""이라는 소리가 들렸어요.

에디슨은 이 소리를 알아들었어요. 한 달 뒤에 이 기계를 '포노그래프'라고 이름 지었어요. 그리고 기술자 크루에시에게 은박지로 된 둥근 통에 소리를 새길 수 있는 기계를 만들어달라고 부탁했어요.

에디슨이나 크루에시가 손잡이를 돌리는 동안 에디슨은 ""메리의 어린 양""이라는 노래를 불렀어요. 그리고 바늘을 처음으로 돌려놓고 은박지 통을 다시 돌렸더니, <span adaptation='no'>최초의 포노그래프</span>가 방금 불렀던 노래를 다시 들려줬어요. ""99퍼센트의 땀과 1퍼센트의 영감으로 발명이 이뤄진다""고 말했던 에디슨은 피곤한 듯 의자에 기대었어요. 드디어 소리를 기록하는 기계가 만들어진 거예요. ""이제 말을 영원히 남길 수 있게 되었다""라고 에디슨이 말했어요.```",1.0
"'안녕!' 에디슨이 전화 송화구에 대고 소리를 질렀다. 진동판이 떨리면서 그에 연결된 바늘이 움직였고, 그 바늘이 <span adaptation='no'>회전하는 파라핀 종이 띠 위</span>에 <span adaptation='no'>무엇</span>인가를 썼다. 1877년 7월, 불연속적으로 움직이는 튜링의 종이 띠가 나오기 81년 전으로, 기록은 아직 아날로그 방식으로 이루어졌다. 종이 띠를 <span adaptation='no'>재생</span>시키자 진동판이 움직이면서 거의 알아듣기 힘들게 '안녕!'이라는 소리가 울려 나왔다.
에디슨은 알아들었다. 한 달 후, 그는 이 전화기 부속장치에 '포노그래프(Phonograph)'라는 새 이름을 붙여주었다. 기술자 크루에시는 이 실험에 근거해 회전하는 은박지 원통에 청각 적 진동을 새길 수 있는 장치를 만들어보라는 의뢰를 받았다. 에디슨 아니면 크루에시가 손잡이를 돌리는 동안 에디슨은 포노그래프 집음부에 대고 소리를 질렀다. 이번에는 「메리의 어린 양」이라는 동요였다. 그러고 나서 그들은 바늘을 처음으 로 보내고는 다시 은박지 원통을 돌렸다. 그러자 <span adaptation='no'>최초의 포노그래프</span>가 외쳤던 소리를 재생했다. 천재는 99퍼센트의 땀과 1퍼센트의 영감으로 이루어진다는 말을 한 이 천재가 지친 듯 몸을 뒤로 기댔다. 기계적인 소리기록장치가 발명된 것이다. '말하자면, 말이 영원 하게 되었다- Speech, as it were, has become immortal.'","['최초의 포노그래프', '무엇', '회전하는 파라핀 종이 띠 위', '재생']","```에디슨이 전화기에 대고 ""안녕!""하고 큰 소리로 말했어요. 소리를 내자 얇은 판이 떨리고, 거기 달린 바늘이 <span adaptation='no'>회전하는 파라핀 종이 띠 위</span>에 <span adaptation='no'>무엇</span>인가를 그렸어요. 이건 1877년 7월의 일이었어요. 그 종이를 다시 <span adaptation='no'>재생</span>하자 희미하게 ""안녕!""이라는 소리가 들렸어요.

에디슨은 이 소리가 자기 목소리라는 걸 알았어요. 한 달 뒤에 이 기계를 '포노그래프'라고 이름 지었어요. 그리고 기술자 크루에시에게 은박지로 된 둥근 통에 소리를 새길 수 있는 기계를 만들어달라고 했어요.

에디슨이나 크루에시가 손잡이를 돌리는 동안, 에디슨은 '메리의 어린 양'이라는 노래를 불렀어요. 그리고 바늘을 처음으로 돌려놓고 다시 은박지 통을 돌렸더니, <span adaptation='no'>최초의 포노그래프</span>가 방금 불렀던 노래를 다시 들려줬어요. 이렇게 소리를 기록하는 기계가 태어났어요. 에디슨은 ""이제 말이 영원히 남을 수 있게 되었다""고 말했어요.```",1.0
"'안녕!' 에디슨이 전화 송화구에 대고 소리를 질렀다. 진동판이 떨리면서 그에 연결된 바늘이 움직였고, 그 바늘이 <span adaptation='no'>회전하는 파라핀 종이 띠 위</span>에 <span adaptation='no'>무엇</span>인가를 썼다. 1877년 7월, 불연속적으로 움직이는 튜링의 종이 띠가 나오기 81년 전으로, 기록은 아직 아날로그 방식으로 이루어졌다. 종이 띠를 <span adaptation='no'>재생</span>시키자 진동판이 움직이면서 거의 알아듣기 힘들게 '안녕!'이라는 소리가 울려 나왔다.
에디슨은 알아들었다. 한 달 후, 그는 이 전화기 부속장치에 '포노그래프(Phonograph)'라는 새 이름을 붙여주었다. 기술자 크루에시는 이 실험에 근거해 회전하는 은박지 원통에 청각 적 진동을 새길 수 있는 장치를 만들어보라는 의뢰를 받았다. 에디슨 아니면 크루에시가 손잡이를 돌리는 동안 에디슨은 포노그래프 집음부에 대고 소리를 질렀다. 이번에는 「메리의 어린 양」이라는 동요였다. 그러고 나서 그들은 바늘을 처음으 로 보내고는 다시 은박지 원통을 돌렸다. 그러자 <span adaptation='no'>최초의 포노그래프</span>가 외쳤던 소리를 재생했다. 천재는 99퍼센트의 땀과 1퍼센트의 영감으로 이루어진다는 말을 한 이 천재가 지친 듯 몸을 뒤로 기댔다. 기계적인 소리기록장치가 발명된 것이다. '말하자면, 말이 영원 하게 되었다- Speech, as it were, has become immortal.'","['최초의 포노그래프', '무엇', '회전하는 파라핀 종이 띠 위', '재생']","```에디슨이 ""안녕!""하고 큰 소리로 말했어요. 그러자 전화기 안의 얇은 판이 흔들렸고, 거기 붙은 바늘이 <span adaptation='no'>회전하는 파라핀 종이 띠 위</span>에 <span adaptation='no'>무엇</span>인가를 그렸어요. 이건 1877년 7월의 일이에요. 그 뒤 종이를 다시 <span adaptation='no'>재생</span>하자 ""안녕!""이라는 희미한 소리가 들렸어요.

에디슨은 자기가 만든 이 기계를 '포노그래프'라고 이름 지었어요. 그리고 크루에시라는 기술자에게 은박지로 된 둥근 통에 소리를 새길 수 있는 기계를 만들어달라고 부탁했어요.

에디슨은 이 새 기계에 대고 「메리의 어린 양」이라는 노래를 불렀어요. 그리고 나서 기계를 다시 돌리자 <span adaptation='no'>최초의 포노그래프</span>가 방금 불렀던 노래가 다시 들렸어요. 이렇게 해서 처음으로 소리를 저장하고 다시 들을 수 있는 기계가 만들어졌어요. 이제 사람의 말소리를 영원히 간직할 수 있게 된 거예요.```",1.0
"'안녕!' 에디슨이 전화 송화구에 대고 소리를 질렀다. 진동판이 떨리면서 그에 연결된 바늘이 움직였고, 그 바늘이 <span adaptation='no'>회전하는 파라핀 종이 띠 위</span>에 <span adaptation='no'>무엇</span>인가를 썼다. 1877년 7월, 불연속적으로 움직이는 튜링의 종이 띠가 나오기 81년 전으로, 기록은 아직 아날로그 방식으로 이루어졌다. 종이 띠를 <span adaptation='no'>재생</span>시키자 진동판이 움직이면서 거의 알아듣기 힘들게 '안녕!'이라는 소리가 울려 나왔다.
에디슨은 알아들었다. 한 달 후, 그는 이 전화기 부속장치에 '포노그래프(Phonograph)'라는 새 이름을 붙여주었다. 기술자 크루에시는 이 실험에 근거해 회전하는 은박지 원통에 청각 적 진동을 새길 수 있는 장치를 만들어보라는 의뢰를 받았다. 에디슨 아니면 크루에시가 손잡이를 돌리는 동안 에디슨은 포노그래프 집음부에 대고 소리를 질렀다. 이번에는 「메리의 어린 양」이라는 동요였다. 그러고 나서 그들은 바늘을 처음으 로 보내고는 다시 은박지 원통을 돌렸다. 그러자 <span adaptation='no'>최초의 포노그래프</span>가 외쳤던 소리를 재생했다. 천재는 99퍼센트의 땀과 1퍼센트의 영감으로 이루어진다는 말을 한 이 천재가 지친 듯 몸을 뒤로 기댔다. 기계적인 소리기록장치가 발명된 것이다. '말하자면, 말이 영원 하게 되었다- Speech, as it were, has become immortal.'","['최초의 포노그래프', '무엇', '회전하는 파라핀 종이 띠 위', '재생']","```에디슨이 전화기에 대고 ""안녕!""하고 큰 소리로 말했어요. 그러자 전화기 안의 얇은 판이 흔들렸고, 그것과 연결된 바늘이 <span adaptation='no'>회전하는 파라핀 종이 띠 위</span>에 <span adaptation='no'>무엇</span>인가를 썼어요. 이건 1877년 7월의 일이에요. 그 다음 그 종이를 <span adaptation='no'>재생</span>했더니, 희미하게 ""안녕!""이라는 소리가 들렸어요.

에디슨은 이 소리가 들린다는 걸 알았어요. 한 달 뒤에 이 기계를 '포노그래프'라고 이름 지었어요. 그리고 크루에시라는 기술자에게 은박지로 된 둥근 통에 소리를 새길 수 있는 새로운 기계를 만들어달라고 부탁했어요.

에디슨이나 크루에시가 손잡이를 돌리는 동안, 에디슨은 기계에 대고 '메리의 어린 양'이라는 노래를 불렀어요. 그리고 바늘을 처음으로 돌려놓고 은박지 통을 다시 돌렸더니, <span adaptation='no'>최초의 포노그래프</span>가 방금 불렀던 노래를 다시 들려주었어요. 이렇게 소리를 기록하는 기계가 처음으로 만들어졌어요. 에디슨은 ""이제 말이 영원히 남을 수 있게 되었다""고 말했어요.```",1.0
"'안녕!' 에디슨이 전화 송화구에 대고 소리를 질렀다. 진동판이 떨리면서 그에 연결된 바늘이 움직였고, 그 바늘이 <span adaptation='no'>회전하는 파라핀 종이 띠 위</span>에 <span adaptation='no'>무엇</span>인가를 썼다. 1877년 7월, 불연속적으로 움직이는 튜링의 종이 띠가 나오기 81년 전으로, 기록은 아직 아날로그 방식으로 이루어졌다. 종이 띠를 <span adaptation='no'>재생</span>시키자 진동판이 움직이면서 거의 알아듣기 힘들게 '안녕!'이라는 소리가 울려 나왔다.
에디슨은 알아들었다. 한 달 후, 그는 이 전화기 부속장치에 '포노그래프(Phonograph)'라는 새 이름을 붙여주었다. 기술자 크루에시는 이 실험에 근거해 회전하는 은박지 원통에 청각 적 진동을 새길 수 있는 장치를 만들어보라는 의뢰를 받았다. 에디슨 아니면 크루에시가 손잡이를 돌리는 동안 에디슨은 포노그래프 집음부에 대고 소리를 질렀다. 이번에는 「메리의 어린 양」이라는 동요였다. 그러고 나서 그들은 바늘을 처음으 로 보내고는 다시 은박지 원통을 돌렸다. 그러자 <span adaptation='no'>최초의 포노그래프</span>가 외쳤던 소리를 재생했다. 천재는 99퍼센트의 땀과 1퍼센트의 영감으로 이루어진다는 말을 한 이 천재가 지친 듯 몸을 뒤로 기댔다. 기계적인 소리기록장치가 발명된 것이다. '말하자면, 말이 영원 하게 되었다- Speech, as it were, has become immortal.'","['최초의 포노그래프', '무엇', '회전하는 파라핀 종이 띠 위', '재생']","```에디슨이 ""안녕!""하고 소리를 질렀어요. 소리를 내자 바늘이 움직였고, 그 바늘이 <span adaptation='no'>회전하는 파라핀 종이 띠 위</span>에 <span adaptation='no'>무엇</span>인가를 썼어요. 1877년 7월의 일이에요. 이 장치로 소리를 다시 들어보니 희미하게 ""안녕!""이라는 소리가 들렸어요.

에디슨은 이 소리가 들린 것을 알았어요. 한 달 뒤에 이 기계를 '포노그래프'라고 이름 지었어요. 그리고 기술자 크루에시에게 은박지로 된 둥근 통에 소리를 새길 수 있는 새로운 기계를 만들어달라고 했어요.

에디슨이나 크루에시가 손잡이를 돌리는 동안, 에디슨은 「메리의 어린 양」이라는 노래를 불렀어요. 그리고 바늘을 처음으로 되돌린 다음 은박지 통을 다시 돌렸더니, <span adaptation='no'>최초의 포노그래프</span>가 방금 불렀던 노래를 들려주었어요. 이렇게 처음으로 소리를 저장하고 다시 들을 수 있는 기계가 만들어졌어요. 에디슨은 '이제 말을 영원히 남길 수 있게 되었다'고 말했어요.```",0.75
"널리 믿어지는 개념과 달리 생산성 증가가 반드시 노동자에 대한 수요 증가로 이어지는 것은 아니다. 일반적으로 '생산성'은 노동자 1인당 산출량, 즉 총산출을 총고용으로 나눈 값으로 정의된다. 노동자 1인당 산출량(평균생산성)이 증가하면 기업이 더 많은 노동자를 고용하고 싶어지리라는 것이 생산성 밴드왜건 개념에서 기대되는 바다.
하지만 노동자 1인당 산출량이 증가한다고 해서 꼭 기업이 더 많은 노동자를 채용하고자 할 인센티브가 생기는 것은 아니다. 기업 입장에서 고용을 늘릴 것이냐 아니냐를 결정할 때 중요한 고려사항은 한계생산성이다. 이는 한 명의 노동자를 추가로 <span adaptation='no'>고용할 때 그 노동자</span>가 추가적으로 기여할 산출량(추가적인 생산량 또는 추가적인 고객 서비스의 양 등)을 말한다. 한계생산성과 평균생산성은 다른 개념이다. 평균생산성이 늘어나도 한계생산성은 변하지 않거나 심지어 감소할 수도 있다.",['고용할 때 그 노동자'],"```많은 사람들이 생각하는 것과 달리, 일하는 사람들의 생산성이 높아진다고 해서 회사가 꼭 더 많은 사람을 뽑지는 않아요.

'생산성'이란 직원 한 명이 얼마나 많이 만들어내는지를 뜻해요. 보통 회사에서 만든 물건의 양을 직원 수로 나누어서 계산해요. 사람들은 직원 한 명이 더 많이 만들 수 있게 되면, 회사가 더 많은 직원을 뽑을 거라고 생각해요.

하지만 회사가 새로운 직원을 뽑을지 말지 결정할 때는 다른 것을 더 중요하게 봐요. 그건 바로 <span adaptation='no'>고용할 때 그 노동자</span>가 추가로 얼마나 더 만들어낼 수 있는지예요. 이건 전체 직원의 평균 생산성과는 다른 거예요. 전체 직원의 평균 생산성이 올라가도, 새로 뽑은 직원이 추가로 만들어내는 양은 그대로이거나 오히려 줄어들 수도 있어요.```",1.0
"널리 믿어지는 개념과 달리 생산성 증가가 반드시 노동자에 대한 수요 증가로 이어지는 것은 아니다. 일반적으로 '생산성'은 노동자 1인당 산출량, 즉 총산출을 총고용으로 나눈 값으로 정의된다. 노동자 1인당 산출량(평균생산성)이 증가하면 기업이 더 많은 노동자를 고용하고 싶어지리라는 것이 생산성 밴드왜건 개념에서 기대되는 바다.
하지만 노동자 1인당 산출량이 증가한다고 해서 꼭 기업이 더 많은 노동자를 채용하고자 할 인센티브가 생기는 것은 아니다. 기업 입장에서 고용을 늘릴 것이냐 아니냐를 결정할 때 중요한 고려사항은 한계생산성이다. 이는 한 명의 노동자를 추가로 <span adaptation='no'>고용할 때 그 노동자</span>가 추가적으로 기여할 산출량(추가적인 생산량 또는 추가적인 고객 서비스의 양 등)을 말한다. 한계생산성과 평균생산성은 다른 개념이다. 평균생산성이 늘어나도 한계생산성은 변하지 않거나 심지어 감소할 수도 있다.",['고용할 때 그 노동자'],"```사람들은 한 사람이 만드는 물건의 양이 늘어나면 회사가 더 많은 사람을 뽑을 거라고 생각해요. 하지만 이것은 틀릴 수 있어요.

'생산성'은 한 사람이 만드는 물건의 양을 말해요. 보통 회사에서 만든 모든 물건을 일하는 사람 수로 나누어 계산해요.

하지만 회사가 사람을 더 뽑을지 결정할 때는 다른 걸 봐요. <span adaptation='no'>고용할 때 그 노동자</span>가 새로 얼마나 더 많은 물건을 만들 수 있는지를 봐요. 이건 한 사람당 평균적으로 만드는 양과는 다른 거예요. 평균 생산량이 늘어나도 새로 뽑은 사람이 만드는 양은 오히려 줄어들 수도 있어요.```",1.0
"널리 믿어지는 개념과 달리 생산성 증가가 반드시 노동자에 대한 수요 증가로 이어지는 것은 아니다. 일반적으로 '생산성'은 노동자 1인당 산출량, 즉 총산출을 총고용으로 나눈 값으로 정의된다. 노동자 1인당 산출량(평균생산성)이 증가하면 기업이 더 많은 노동자를 고용하고 싶어지리라는 것이 생산성 밴드왜건 개념에서 기대되는 바다.
하지만 노동자 1인당 산출량이 증가한다고 해서 꼭 기업이 더 많은 노동자를 채용하고자 할 인센티브가 생기는 것은 아니다. 기업 입장에서 고용을 늘릴 것이냐 아니냐를 결정할 때 중요한 고려사항은 한계생산성이다. 이는 한 명의 노동자를 추가로 <span adaptation='no'>고용할 때 그 노동자</span>가 추가적으로 기여할 산출량(추가적인 생산량 또는 추가적인 고객 서비스의 양 등)을 말한다. 한계생산성과 평균생산성은 다른 개념이다. 평균생산성이 늘어나도 한계생산성은 변하지 않거나 심지어 감소할 수도 있다.",['고용할 때 그 노동자'],"```많은 사람들이 회사의 생산성이 높아지면 더 많은 직원이 필요할 거라고 생각해요. 하지만 꼭 그렇지는 않아요.

'생산성'은 직원 한 명이 얼마나 많이 만들 수 있는지를 뜻해요. 보통은 회사가 만든 전체 물건을 직원 수로 나누어서 계산해요.

그런데 회사가 새로운 직원을 뽑을지 말지 결정할 때는 다른 걸 봐요. 바로 <span adaptation='no'>고용할 때 그 노동자</span>가 얼마나 더 많은 일을 할 수 있는지를 봐요. 이건 직원 한 명당 평균 생산량과는 다른 거예요. 직원들의 평균 생산량이 늘어나도, 새로운 직원이 할 수 있는 일의 양은 그대로이거나 오히려 줄어들 수도 있어요.```",1.0
"널리 믿어지는 개념과 달리 생산성 증가가 반드시 노동자에 대한 수요 증가로 이어지는 것은 아니다. 일반적으로 '생산성'은 노동자 1인당 산출량, 즉 총산출을 총고용으로 나눈 값으로 정의된다. 노동자 1인당 산출량(평균생산성)이 증가하면 기업이 더 많은 노동자를 고용하고 싶어지리라는 것이 생산성 밴드왜건 개념에서 기대되는 바다.
하지만 노동자 1인당 산출량이 증가한다고 해서 꼭 기업이 더 많은 노동자를 채용하고자 할 인센티브가 생기는 것은 아니다. 기업 입장에서 고용을 늘릴 것이냐 아니냐를 결정할 때 중요한 고려사항은 한계생산성이다. 이는 한 명의 노동자를 추가로 <span adaptation='no'>고용할 때 그 노동자</span>가 추가적으로 기여할 산출량(추가적인 생산량 또는 추가적인 고객 서비스의 양 등)을 말한다. 한계생산성과 평균생산성은 다른 개념이다. 평균생산성이 늘어나도 한계생산성은 변하지 않거나 심지어 감소할 수도 있다.",['고용할 때 그 노동자'],"```많은 사람들이 ""일하는 사람들이 더 잘 일하면, 회사가 더 많은 사람을 뽑을 것이다""라고 생각해요. 하지만 이것이 꼭 맞는 말은 아니에요.

'생산성'이란 한 사람이 얼마나 많은 일을 하는지를 말해요. 예를 들어, 회사 전체가 만든 물건을 일하는 사람 수로 나누면 한 사람이 얼마나 많은 물건을 만들었는지 알 수 있어요.

하지만 회사가 새로운 사람을 뽑을지 말지 결정할 때는 다른 것을 봐요. 바로 '새로운 사람을 한 명 더 뽑았을 때 얼마나 더 많은 일을 할 수 있는지'를 봐요. <span adaptation='no'>고용할 때 그 노동자</span>가 얼마나 더 도움이 될지가 중요해요. 한 사람당 평균적으로 일하는 양이 늘어나도, 새로운 사람을 뽑았을 때 늘어나는 일의 양은 오히려 줄어들 수도 있어요.```",1.0
"널리 믿어지는 개념과 달리 생산성 증가가 반드시 노동자에 대한 수요 증가로 이어지는 것은 아니다. 일반적으로 '생산성'은 노동자 1인당 산출량, 즉 총산출을 총고용으로 나눈 값으로 정의된다. 노동자 1인당 산출량(평균생산성)이 증가하면 기업이 더 많은 노동자를 고용하고 싶어지리라는 것이 생산성 밴드왜건 개념에서 기대되는 바다.
하지만 노동자 1인당 산출량이 증가한다고 해서 꼭 기업이 더 많은 노동자를 채용하고자 할 인센티브가 생기는 것은 아니다. 기업 입장에서 고용을 늘릴 것이냐 아니냐를 결정할 때 중요한 고려사항은 한계생산성이다. 이는 한 명의 노동자를 추가로 <span adaptation='no'>고용할 때 그 노동자</span>가 추가적으로 기여할 산출량(추가적인 생산량 또는 추가적인 고객 서비스의 양 등)을 말한다. 한계생산성과 평균생산성은 다른 개념이다. 평균생산성이 늘어나도 한계생산성은 변하지 않거나 심지어 감소할 수도 있다.",['고용할 때 그 노동자'],"```많은 사람들이 일꾼들이 일을 잘하면 회사가 더 많은 일꾼을 뽑을 거라고 생각해요. 하지만 이건 틀릴 수 있어요.

'생산성'은 일꾼 한 명이 만들어내는 물건의 양을 말해요. 이걸 구하려면 전체 물건의 양을 일하는 사람 수로 나누면 돼요.

회사가 새로운 일꾼을 더 뽑을지 말지 결정할 때는 다른 걸 봐요. <span adaptation='no'>고용할 때 그 노동자</span>가 얼마나 더 많은 일을 할 수 있는지를 봐요. 일꾼들이 평균적으로 일을 잘 하더라도, 새로 뽑은 일꾼이 그만큼 일을 잘 못할 수도 있어요.```",1.0
