original_passage,tagged_words,response_summary,em_score
"
질병을 유발하는 병원체에는 세균, 진균, 바이러스 등이 있다. 생명체의 기본 구조에 속하는 세포막은 지질을 주성분으로 하는 이중층이다. 세균과 진균은 일반적으로 세포막 바깥 부분에 세포벽이 있고, 바이러스의 표면은 세포막 대신 캡시드라고 부르는 단백질로 이루어져 있다. 바이러스의 종류에 따라 캡시드 외부가 지질을 주성분으로 하는 피막으로 덮인 경우도 있다. 한편 진균과 일부 세균은 다른 병원체에 비해 건조, 열, 화학 물질에 저항성이 강한 포자를 만든다.
생활 환경에서 병원체의 수를 억제하고 <span adaptation='no'>전염병</span>을 예방하기 위한 목적으로 사용하는 방역용 화학 물질을 ‘항미생물 화학제’라 한다. 항미생물 화학제는 다양한 병원체가 공통으로 갖는 구조를 <span adaptation='no'>구성하는 성분들</span>에 화학 작용을 일으키므로 광범위한 살균 효과가 있다. 그러나 병원체의 구조와 성분은 병원체의 종류에 따라 완전히 같지는 않으므로, 동일한 항미생물 화학제라도 그 살균 효과는 다를 수 있다.
항미생물 화학제 중 멸균제는 포자를 포함한 모든 병원체를 파괴한다. 감염방지제는 포자를 제외한 병원체를 사멸시키는 화합물로 병원, 공공시설, 가정의 방역에 사용된다. 감염방지제 중 독성이 약해 사람의 피부나 상처 소독에도 사용이 가능한 항미생물 화학제를 소독제라 한다. 사람의 세포막도 지질 성분으로 이루어져 있어 소독제라 하더라도 사람의 세포를 죽일 수 있으므로, 눈이나 호흡기 등의 점막에 접촉하지 않도록 주의해야 한다. 따라서 항미생물 화학제는 병원체에 대한 최대의 방역 효과와 인체 및 환경에 대한 최고의 안전성을 확보할 수 있도록 종류별 사용법을 지켜야 한다.","['구성하는 성분들', '전염병']","병을 일으키는 나쁜 균들에는 세균, 곰팡이, 바이러스가 있어요. 세균과 곰팡이는 세포막 바깥에 단단한 벽이 있고, 바이러스는 캡시드라는 단백질로 둘러싸여 있어요. 어떤 바이러스는 기름 성분으로 된 막도 가지고 있어요. 곰팡이와 일부 세균은 건조하거나 뜨겁거나 화학 물질이 있어도 잘 견디는 포자를 만들어요.

우리 생활 환경에서 나쁜 균들을 줄이고 <span adaptation='no'>전염병</span>을 막기 위해 쓰는 약품을 '항미생물 화학제'라고 해요. 이 약품은 대부분의 나쁜 균들이 가진 공통된 부분을 없애기 때문에 많은 균들을 죽일 수 있어요.

항미생물 화학제 중에서 '멸균제'는 모든 나쁜 균들을 없애요. '감염방지제'는 포자를 빼고 모든 균을 없애는 약품이에요. 이건 병원, 공공장소, 집에서 사용해요. '소독제'는 독성이 약해서 사람 피부나 상처에도 쓸 수 있어요. 하지만 사람의 세포도 다칠 수 있어서 눈이나 코 안에는 닿으면 안 돼요. 그래서 항미생물 화학제는 꼭 사용법대로 써야 해요.",0.5
"
질병을 유발하는 병원체에는 세균, 진균, 바이러스 등이 있다. 생명체의 기본 구조에 속하는 세포막은 지질을 주성분으로 하는 이중층이다. 세균과 진균은 일반적으로 세포막 바깥 부분에 세포벽이 있고, 바이러스의 표면은 세포막 대신 캡시드라고 부르는 단백질로 이루어져 있다. 바이러스의 종류에 따라 캡시드 외부가 지질을 주성분으로 하는 피막으로 덮인 경우도 있다. 한편 진균과 일부 세균은 다른 병원체에 비해 건조, 열, 화학 물질에 저항성이 강한 포자를 만든다.
생활 환경에서 병원체의 수를 억제하고 <span adaptation='no'>전염병</span>을 예방하기 위한 목적으로 사용하는 방역용 화학 물질을 ‘항미생물 화학제’라 한다. 항미생물 화학제는 다양한 병원체가 공통으로 갖는 구조를 <span adaptation='no'>구성하는 성분들</span>에 화학 작용을 일으키므로 광범위한 살균 효과가 있다. 그러나 병원체의 구조와 성분은 병원체의 종류에 따라 완전히 같지는 않으므로, 동일한 항미생물 화학제라도 그 살균 효과는 다를 수 있다.
항미생물 화학제 중 멸균제는 포자를 포함한 모든 병원체를 파괴한다. 감염방지제는 포자를 제외한 병원체를 사멸시키는 화합물로 병원, 공공시설, 가정의 방역에 사용된다. 감염방지제 중 독성이 약해 사람의 피부나 상처 소독에도 사용이 가능한 항미생물 화학제를 소독제라 한다. 사람의 세포막도 지질 성분으로 이루어져 있어 소독제라 하더라도 사람의 세포를 죽일 수 있으므로, 눈이나 호흡기 등의 점막에 접촉하지 않도록 주의해야 한다. 따라서 항미생물 화학제는 병원체에 대한 최대의 방역 효과와 인체 및 환경에 대한 최고의 안전성을 확보할 수 있도록 종류별 사용법을 지켜야 한다.","['구성하는 성분들', '전염병']","병을 일으키는 것들에는 세균, 곰팡이, 바이러스가 있어요. 이들은 겉모습이 조금씩 달라요. 세균과 곰팡이는 바깥쪽에 단단한 벽이 있고, 바이러스는 단백질로 된 껍데기가 있어요. 어떤 바이러스는 기름 성분으로 된 겉옷도 입고 있어요. 곰팡이와 일부 세균은 건조하거나 뜨겁거나 화학물질이 있어도 잘 견디는 포자를 만들어요.

우리 주변의 병균을 죽이고 <span adaptation='no'>전염병</span>을 막기 위해 쓰는 약품을 '항미생물 화학제'라고 해요. 이 약품은 여러 종류의 병균을 한꺼번에 죽일 수 있어요. 하지만 병균마다 겉모습이 조금씩 다르기 때문에, 같은 약품이라도 병균을 죽이는 힘이 다를 수 있어요.

항미생물 화학제 중에서 가장 강한 것은 멸균제예요. 멸균제는 모든 병균을 죽여요. 감염방지제는 포자를 빼고 다른 병균들을 죽이는 약품이에요. 병원이나 공공시설, 집에서 사용해요. 소독제는 독성이 약해서 사람 피부나 상처에도 쓸 수 있어요. 하지만 눈이나 코 안쪽에는 닿으면 안 돼요. 항미생물 화학제는 정해진 방법대로 써야 안전하고 효과가 좋아요.",0.5
"
질병을 유발하는 병원체에는 세균, 진균, 바이러스 등이 있다. 생명체의 기본 구조에 속하는 세포막은 지질을 주성분으로 하는 이중층이다. 세균과 진균은 일반적으로 세포막 바깥 부분에 세포벽이 있고, 바이러스의 표면은 세포막 대신 캡시드라고 부르는 단백질로 이루어져 있다. 바이러스의 종류에 따라 캡시드 외부가 지질을 주성분으로 하는 피막으로 덮인 경우도 있다. 한편 진균과 일부 세균은 다른 병원체에 비해 건조, 열, 화학 물질에 저항성이 강한 포자를 만든다.
생활 환경에서 병원체의 수를 억제하고 <span adaptation='no'>전염병</span>을 예방하기 위한 목적으로 사용하는 방역용 화학 물질을 ‘항미생물 화학제’라 한다. 항미생물 화학제는 다양한 병원체가 공통으로 갖는 구조를 <span adaptation='no'>구성하는 성분들</span>에 화학 작용을 일으키므로 광범위한 살균 효과가 있다. 그러나 병원체의 구조와 성분은 병원체의 종류에 따라 완전히 같지는 않으므로, 동일한 항미생물 화학제라도 그 살균 효과는 다를 수 있다.
항미생물 화학제 중 멸균제는 포자를 포함한 모든 병원체를 파괴한다. 감염방지제는 포자를 제외한 병원체를 사멸시키는 화합물로 병원, 공공시설, 가정의 방역에 사용된다. 감염방지제 중 독성이 약해 사람의 피부나 상처 소독에도 사용이 가능한 항미생물 화학제를 소독제라 한다. 사람의 세포막도 지질 성분으로 이루어져 있어 소독제라 하더라도 사람의 세포를 죽일 수 있으므로, 눈이나 호흡기 등의 점막에 접촉하지 않도록 주의해야 한다. 따라서 항미생물 화학제는 병원체에 대한 최대의 방역 효과와 인체 및 환경에 대한 최고의 안전성을 확보할 수 있도록 종류별 사용법을 지켜야 한다.","['구성하는 성분들', '전염병']","병을 일으키는 것들에는 세균, 곰팡이, 바이러스가 있어요. 세균과 곰팡이는 겉에 단단한 벽이 있고, 바이러스는 단백질로 된 껍데기가 있어요. 어떤 바이러스는 기름기가 있는 막으로 덮여 있기도 해요. 곰팡이와 일부 세균은 열이나 약품에도 쉽게 죽지 않는 포자를 만들어요.

우리 생활 공간에서 병을 일으키는 것들을 없애고 <span adaptation='no'>전염병</span>을 막기 위해 쓰는 약품을 '항미생물 화학제'라고 해요. 이 약품은 여러 종류의 병원체를 한꺼번에 없앨 수 있어요. 하지만 병원체마다 조금씩 다른 특징이 있어서, 같은 약품이라도 효과가 다를 수 있어요.

항미생물 화학제 중에서 멸균제는 모든 병원체를 없앨 수 있어요. 감염방지제는 포자를 빼고 다른 병원체를 없애는 약품이에요. 이것은 병원, 공공시설, 집에서 사용해요. 소독제는 독성이 약해서 사람 피부나 상처에도 사용할 수 있어요. 하지만 소독제도 우리 몸에 해로울 수 있어서 눈이나 코에 닿지 않게 조심해야 해요. 그래서 항미생물 화학제는 사용법을 잘 지켜서 써야 해요.",0.5
"
질병을 유발하는 병원체에는 세균, 진균, 바이러스 등이 있다. 생명체의 기본 구조에 속하는 세포막은 지질을 주성분으로 하는 이중층이다. 세균과 진균은 일반적으로 세포막 바깥 부분에 세포벽이 있고, 바이러스의 표면은 세포막 대신 캡시드라고 부르는 단백질로 이루어져 있다. 바이러스의 종류에 따라 캡시드 외부가 지질을 주성분으로 하는 피막으로 덮인 경우도 있다. 한편 진균과 일부 세균은 다른 병원체에 비해 건조, 열, 화학 물질에 저항성이 강한 포자를 만든다.
생활 환경에서 병원체의 수를 억제하고 <span adaptation='no'>전염병</span>을 예방하기 위한 목적으로 사용하는 방역용 화학 물질을 ‘항미생물 화학제’라 한다. 항미생물 화학제는 다양한 병원체가 공통으로 갖는 구조를 <span adaptation='no'>구성하는 성분들</span>에 화학 작용을 일으키므로 광범위한 살균 효과가 있다. 그러나 병원체의 구조와 성분은 병원체의 종류에 따라 완전히 같지는 않으므로, 동일한 항미생물 화학제라도 그 살균 효과는 다를 수 있다.
항미생물 화학제 중 멸균제는 포자를 포함한 모든 병원체를 파괴한다. 감염방지제는 포자를 제외한 병원체를 사멸시키는 화합물로 병원, 공공시설, 가정의 방역에 사용된다. 감염방지제 중 독성이 약해 사람의 피부나 상처 소독에도 사용이 가능한 항미생물 화학제를 소독제라 한다. 사람의 세포막도 지질 성분으로 이루어져 있어 소독제라 하더라도 사람의 세포를 죽일 수 있으므로, 눈이나 호흡기 등의 점막에 접촉하지 않도록 주의해야 한다. 따라서 항미생물 화학제는 병원체에 대한 최대의 방역 효과와 인체 및 환경에 대한 최고의 안전성을 확보할 수 있도록 종류별 사용법을 지켜야 한다.","['구성하는 성분들', '전염병']","우리를 아프게 하는 병원체에는 세균, 곰팡이, 바이러스가 있어요. 세균과 곰팡이는 겉에 단단한 벽이 있고, 바이러스는 단백질로 된 껍질이 있어요. 어떤 바이러스는 그 위에 기름 성분의 막도 있어요. 곰팡이와 일부 세균은 아주 튼튼한 포자를 만들어서 더위나 건조한 환경에서도 잘 살아남아요.

이런 병원체를 죽이는 약품을 '항미생물 화학제'라고 해요. 이 약품은 병원체들이 공통으로 가진 부분을 공격해서 많은 종류의 병원체를 한꺼번에 죽일 수 있어요. 하지만 병원체마다 조금씩 다른 부분이 있어서, 같은 약품이라도 효과가 다를 수 있어요.

항미생물 화학제 중에서 가장 강한 것은 멸균제예요. 멸균제는 모든 병원체를 죽여요. 감염방지제는 포자만 빼고 모든 병원체를 죽이는 약품이에요. 소독제는 더 약한 약품이라서 우리 피부에도 쓸 수 있어요. 하지만 소독제도 우리 몸의 세포를 죽일 수 있어서 눈이나 코 안에는 절대 닿으면 안 돼요. 그래서 항미생물 화학제는 사용법을 잘 지켜야 해요.",0
"
질병을 유발하는 병원체에는 세균, 진균, 바이러스 등이 있다. 생명체의 기본 구조에 속하는 세포막은 지질을 주성분으로 하는 이중층이다. 세균과 진균은 일반적으로 세포막 바깥 부분에 세포벽이 있고, 바이러스의 표면은 세포막 대신 캡시드라고 부르는 단백질로 이루어져 있다. 바이러스의 종류에 따라 캡시드 외부가 지질을 주성분으로 하는 피막으로 덮인 경우도 있다. 한편 진균과 일부 세균은 다른 병원체에 비해 건조, 열, 화학 물질에 저항성이 강한 포자를 만든다.
생활 환경에서 병원체의 수를 억제하고 <span adaptation='no'>전염병</span>을 예방하기 위한 목적으로 사용하는 방역용 화학 물질을 ‘항미생물 화학제’라 한다. 항미생물 화학제는 다양한 병원체가 공통으로 갖는 구조를 <span adaptation='no'>구성하는 성분들</span>에 화학 작용을 일으키므로 광범위한 살균 효과가 있다. 그러나 병원체의 구조와 성분은 병원체의 종류에 따라 완전히 같지는 않으므로, 동일한 항미생물 화학제라도 그 살균 효과는 다를 수 있다.
항미생물 화학제 중 멸균제는 포자를 포함한 모든 병원체를 파괴한다. 감염방지제는 포자를 제외한 병원체를 사멸시키는 화합물로 병원, 공공시설, 가정의 방역에 사용된다. 감염방지제 중 독성이 약해 사람의 피부나 상처 소독에도 사용이 가능한 항미생물 화학제를 소독제라 한다. 사람의 세포막도 지질 성분으로 이루어져 있어 소독제라 하더라도 사람의 세포를 죽일 수 있으므로, 눈이나 호흡기 등의 점막에 접촉하지 않도록 주의해야 한다. 따라서 항미생물 화학제는 병원체에 대한 최대의 방역 효과와 인체 및 환경에 대한 최고의 안전성을 확보할 수 있도록 종류별 사용법을 지켜야 한다.","['구성하는 성분들', '전염병']","우리 몸을 아프게 하는 것들을 병원체라고 해요. 병원체에는 세균, 곰팡이, 바이러스가 있어요. 세균과 곰팡이는 겉에 단단한 벽이 있고, 바이러스는 단백질로 된 껍데기를 가지고 있어요. 곰팡이와 일부 세균은 건조하거나 뜨거운 환경에서도 잘 견디는 포자를 만들어요.

이런 병원체들을 없애기 위해 '항미생물 화학제'라는 약품을 써요. 이 약품은 병원체들이 공통으로 가진 부분을 없애서 많은 종류의 병원체를 죽일 수 있어요. 하지만 병원체마다 조금씩 다르기 때문에, 같은 약품이라도 효과가 다를 수 있어요.

항미생물 화학제는 세 가지로 나눌 수 있어요. 모든 병원체를 없애는 멸균제, 포자 빼고 다른 병원체를 없애는 감염방지제, 그리고 사람 피부에도 쓸 수 있는 소독제가 있어요. 하지만 이런 약품들은 우리 몸의 세포도 해칠 수 있어서, 눈이나 코 안쪽에 닿지 않게 조심해야 해요. 그래서 각각의 약품은 정해진 방법대로 써야 해요.",0
"
우리는 한 대의 자동차는 개체라고 하지만 바닷물을 개체라고 하지 않는다. 어떤 부분들이 모여 하나의 개체를 이룬다고 할 때 이를 개체라고 부를 수 있는 조건은 무엇일까?
일단 부분들 사이의 유사성은 개체성의 조건이 될 수 없다. 가령 일란성 쌍둥이인 두 사람은 DNA 염기 서열과 외모도 같지만 동일한 개체는 아니다. 그래서 부분들의 강한 유기적 상호작용이 그 조건으로 흔히 제시된다. 하나의 개체를 구성하는 부분들은 외부 존재가 개체에 영향을 주는 것과는 비교할 수 없이 <span adaptation='no'>강한 방식</span>으로 <span adaptation='no'>서로 영향</span>을 주고받는다.
상이한 시기에 존재하는 두 대상을 동일한 개체로 <span adaptation='no'>판단하는 조건</span>도 물을 수 있다. 그것은 두 대상 사이의 인과성이다. 과거의 ‘나’와 현재의 ‘나’를 동일하다고 볼 수 있는 것은 강한 인과성이 존재하기 때문이다. 과거의 ‘나’와 현재의 ‘나’는 세포 분열로 세포가 교체되는 과정을 <span adaptation='no'>통해</span> 인과적으로 연결되어 있다. 또 ‘나’가 세포 분열을 통해 새로운 개체를 생성할 때도 ‘나’와 ‘나의 후손’은 인과적으로 연결되어 있다. 비록 ‘나’와 ‘나의 후손’은 동일한 개체는 아니지만 ‘나’와 다른 개체들 사이에 비해 더 강한 인과성으로 연결되어 있다.","['강한 방식', '판단하는 조건', '서로 영향', '통해']","우리는 자동차 한 대는 하나의 개체라고 하지만, 바닷물은 개체라고 하지 않아요. 그럼 여러 부분이 모여 하나가 될 때, 어떤 조건이 있어야 개체라고 할 수 있을까요?

먼저 '비슷하게 생겼다'는 것은 개체가 되는 조건이 아니에요. 예를 들어, 일란성 쌍둥이는 DNA도 같고 생김새도 같지만 서로 다른 개체예요. 대신 부분들이 서로 깊은 관계를 맺고 있어야 해요. 하나의 개체를 이루는 부분들은 <span adaptation='no'>강한 방식</span>으로 <span adaptation='no'>서로 영향</span>을 주고받아요.

시간이 지나도 같은 개체인지 어떻게 알 수 있을까요? 그건 인과관계를 보면 알 수 있어요. 예를 들어 과거의 '나'와 지금의 '나'는 세포가 계속 바뀌면서 이어져 왔기 때문에 같은 개체예요. 내가 아이를 낳으면 그 아이는 나와 연결되어 있지만, 나와는 다른 개체가 돼요. 하지만 다른 사람들보다는 더 깊은 관계가 있어요.",0.5
"
우리는 한 대의 자동차는 개체라고 하지만 바닷물을 개체라고 하지 않는다. 어떤 부분들이 모여 하나의 개체를 이룬다고 할 때 이를 개체라고 부를 수 있는 조건은 무엇일까?
일단 부분들 사이의 유사성은 개체성의 조건이 될 수 없다. 가령 일란성 쌍둥이인 두 사람은 DNA 염기 서열과 외모도 같지만 동일한 개체는 아니다. 그래서 부분들의 강한 유기적 상호작용이 그 조건으로 흔히 제시된다. 하나의 개체를 구성하는 부분들은 외부 존재가 개체에 영향을 주는 것과는 비교할 수 없이 <span adaptation='no'>강한 방식</span>으로 <span adaptation='no'>서로 영향</span>을 주고받는다.
상이한 시기에 존재하는 두 대상을 동일한 개체로 <span adaptation='no'>판단하는 조건</span>도 물을 수 있다. 그것은 두 대상 사이의 인과성이다. 과거의 ‘나’와 현재의 ‘나’를 동일하다고 볼 수 있는 것은 강한 인과성이 존재하기 때문이다. 과거의 ‘나’와 현재의 ‘나’는 세포 분열로 세포가 교체되는 과정을 <span adaptation='no'>통해</span> 인과적으로 연결되어 있다. 또 ‘나’가 세포 분열을 통해 새로운 개체를 생성할 때도 ‘나’와 ‘나의 후손’은 인과적으로 연결되어 있다. 비록 ‘나’와 ‘나의 후손’은 동일한 개체는 아니지만 ‘나’와 다른 개체들 사이에 비해 더 강한 인과성으로 연결되어 있다.","['강한 방식', '판단하는 조건', '서로 영향', '통해']","우리는 자동차 한 대는 하나의 물건이라고 하지만, 바닷물은 하나의 물건이라고 하지 않아요. 여러 부분이 모여서 하나가 될 때, 그것을 하나의 물건이라고 부를 수 있는 까닭이 무엇일까요?

똑같이 생겼다고 해서 하나의 물건이 되는 건 아니에요. 예를 들어, 똑같이 생긴 쌍둥이도 서로 다른 사람이에요. 하나의 물건이 되려면 각 부분들이 서로 <span adaptation='no'>강한 방식</span>으로 <span adaptation='no'>서로 영향</span>을 주고받아야 해요.

시간이 지나도 같은 물건으로 <span adaptation='no'>판단하는 조건</span>도 있어요. 그건 바로 원인과 결과로 이어져 있느냐 하는 거예요. 예를 들어, 옛날의 '나'와 지금의 '나'가 같은 사람인 이유는 우리 몸의 세포가 계속 이어져 왔기 때문이에요. 내가 아이를 낳으면 그 아이는 나와 이어져 있지만, 새로운 사람이에요.",0.75
"
우리는 한 대의 자동차는 개체라고 하지만 바닷물을 개체라고 하지 않는다. 어떤 부분들이 모여 하나의 개체를 이룬다고 할 때 이를 개체라고 부를 수 있는 조건은 무엇일까?
일단 부분들 사이의 유사성은 개체성의 조건이 될 수 없다. 가령 일란성 쌍둥이인 두 사람은 DNA 염기 서열과 외모도 같지만 동일한 개체는 아니다. 그래서 부분들의 강한 유기적 상호작용이 그 조건으로 흔히 제시된다. 하나의 개체를 구성하는 부분들은 외부 존재가 개체에 영향을 주는 것과는 비교할 수 없이 <span adaptation='no'>강한 방식</span>으로 <span adaptation='no'>서로 영향</span>을 주고받는다.
상이한 시기에 존재하는 두 대상을 동일한 개체로 <span adaptation='no'>판단하는 조건</span>도 물을 수 있다. 그것은 두 대상 사이의 인과성이다. 과거의 ‘나’와 현재의 ‘나’를 동일하다고 볼 수 있는 것은 강한 인과성이 존재하기 때문이다. 과거의 ‘나’와 현재의 ‘나’는 세포 분열로 세포가 교체되는 과정을 <span adaptation='no'>통해</span> 인과적으로 연결되어 있다. 또 ‘나’가 세포 분열을 통해 새로운 개체를 생성할 때도 ‘나’와 ‘나의 후손’은 인과적으로 연결되어 있다. 비록 ‘나’와 ‘나의 후손’은 동일한 개체는 아니지만 ‘나’와 다른 개체들 사이에 비해 더 강한 인과성으로 연결되어 있다.","['강한 방식', '판단하는 조건', '서로 영향', '통해']","우리는 자동차 한 대는 하나의 물건이라고 하지만, 바닷물은 하나의 물건이라고 하지 않아요. 그러면 여러 부분이 모여서 하나가 될 때, 어떤 경우에 하나의 물건이 되는 걸까요?

똑같이 생겼다고 해서 하나의 물건인 건 아니에요. 일란성 쌍둥이는 생김새가 같아도 서로 다른 사람이에요. 하나의 물건을 이루는 부분들은 <span adaptation='no'>강한 방식</span>으로 <span adaptation='no'>서로 영향</span>을 주고받아요.

시간이 지나도 같은 물건이라고 생각하려면 원인과 결과로 이어져 있어야 해요. 예를 들어 과거의 내가 지금의 나로 이어진 건, 우리 몸의 세포가 계속 나누어지면서 <span adaptation='no'>통해</span> 이어져 왔기 때문이에요. 내가 낳은 아이는 나와는 다른 사람이지만, 다른 사람들보다는 더 깊이 연결되어 있어요.",0.75
"
우리는 한 대의 자동차는 개체라고 하지만 바닷물을 개체라고 하지 않는다. 어떤 부분들이 모여 하나의 개체를 이룬다고 할 때 이를 개체라고 부를 수 있는 조건은 무엇일까?
일단 부분들 사이의 유사성은 개체성의 조건이 될 수 없다. 가령 일란성 쌍둥이인 두 사람은 DNA 염기 서열과 외모도 같지만 동일한 개체는 아니다. 그래서 부분들의 강한 유기적 상호작용이 그 조건으로 흔히 제시된다. 하나의 개체를 구성하는 부분들은 외부 존재가 개체에 영향을 주는 것과는 비교할 수 없이 <span adaptation='no'>강한 방식</span>으로 <span adaptation='no'>서로 영향</span>을 주고받는다.
상이한 시기에 존재하는 두 대상을 동일한 개체로 <span adaptation='no'>판단하는 조건</span>도 물을 수 있다. 그것은 두 대상 사이의 인과성이다. 과거의 ‘나’와 현재의 ‘나’를 동일하다고 볼 수 있는 것은 강한 인과성이 존재하기 때문이다. 과거의 ‘나’와 현재의 ‘나’는 세포 분열로 세포가 교체되는 과정을 <span adaptation='no'>통해</span> 인과적으로 연결되어 있다. 또 ‘나’가 세포 분열을 통해 새로운 개체를 생성할 때도 ‘나’와 ‘나의 후손’은 인과적으로 연결되어 있다. 비록 ‘나’와 ‘나의 후손’은 동일한 개체는 아니지만 ‘나’와 다른 개체들 사이에 비해 더 강한 인과성으로 연결되어 있다.","['강한 방식', '판단하는 조건', '서로 영향', '통해']","우리는 자동차 한 대를 하나의 물건이라고 생각해요. 하지만 바닷물은 하나의 물건이라고 생각하지 않아요. 그럼 어떤 것을 하나의 물건이라고 할 수 있을까요?

겉모양이 비슷하다고 해서 같은 물건이라고 할 순 없어요. 예를 들어 일란성 쌍둥이는 생김새가 똑같지만 서로 다른 사람이에요. 하나의 물건이 되려면 그 물건을 이루는 부분들이 서로 <span adaptation='no'>강한 방식</span>으로 <span adaptation='no'>서로 영향</span>을 주고받아야 해요.

시간이 지나도 같은 물건이라고 <span adaptation='no'>판단하는 조건</span>도 있어요. 예를 들어 과거의 '나'와 지금의 '나'는 같은 사람이에요. 왜냐하면 우리 몸의 세포가 계속 바뀌면서도 서로 이어져 있기 때문이에요. 내가 아이를 낳으면 그 아이는 나와 다른 사람이지만, 다른 사람들보다는 더 강하게 연결되어 있어요.",0.75
"
우리는 한 대의 자동차는 개체라고 하지만 바닷물을 개체라고 하지 않는다. 어떤 부분들이 모여 하나의 개체를 이룬다고 할 때 이를 개체라고 부를 수 있는 조건은 무엇일까?
일단 부분들 사이의 유사성은 개체성의 조건이 될 수 없다. 가령 일란성 쌍둥이인 두 사람은 DNA 염기 서열과 외모도 같지만 동일한 개체는 아니다. 그래서 부분들의 강한 유기적 상호작용이 그 조건으로 흔히 제시된다. 하나의 개체를 구성하는 부분들은 외부 존재가 개체에 영향을 주는 것과는 비교할 수 없이 <span adaptation='no'>강한 방식</span>으로 <span adaptation='no'>서로 영향</span>을 주고받는다.
상이한 시기에 존재하는 두 대상을 동일한 개체로 <span adaptation='no'>판단하는 조건</span>도 물을 수 있다. 그것은 두 대상 사이의 인과성이다. 과거의 ‘나’와 현재의 ‘나’를 동일하다고 볼 수 있는 것은 강한 인과성이 존재하기 때문이다. 과거의 ‘나’와 현재의 ‘나’는 세포 분열로 세포가 교체되는 과정을 <span adaptation='no'>통해</span> 인과적으로 연결되어 있다. 또 ‘나’가 세포 분열을 통해 새로운 개체를 생성할 때도 ‘나’와 ‘나의 후손’은 인과적으로 연결되어 있다. 비록 ‘나’와 ‘나의 후손’은 동일한 개체는 아니지만 ‘나’와 다른 개체들 사이에 비해 더 강한 인과성으로 연결되어 있다.","['강한 방식', '판단하는 조건', '서로 영향', '통해']","자동차 한 대는 하나의 개체라고 하는데, 바닷물은 개체라고 하지 않아요. 그럼 무엇이 개체일까요?

먼저, 비슷하게 생겼다고 같은 개체는 아니에요. 예를 들어 쌍둥이는 똑같이 생기고 DNA도 같지만 다른 개체예요. 개체라고 하려면 그것을 이루는 부분들이 서로 매우 가깝게 연결되어 있어야 해요. 하나의 개체를 이루는 부분들은 <span adaptation='no'>강한 방식</span>으로 <span adaptation='no'>서로 영향</span>을 주고받아요.

시간이 지나도 같은 개체인지 알아보는 방법도 있어요. 그건 바로 원인과 결과로 이어져 있는지 보는 거예요. 예를 들어 과거의 '나'와 지금의 '나'는 같은 사람이에요. 왜냐하면 우리 몸의 세포들이 계속 이어져 왔기 때문이에요. 내가 아이를 낳으면, 그 아이는 나와는 다른 개체지만 다른 사람들보다는 더 많이 연결되어 있어요.",0.5
