original_passage,tagged_words,response_summary,em_score
"햇살이 부드럽게 깔리는 오후, 그는 오래된 서점 한쪽에서 낡은 책 한 권을 펼쳤다. 책장 사이에는 <span adaptation='no'>누군가 남긴 메모</span>가 끼워져 있었다.
""이 글을 읽는 <span adaptation='no'>당신</span>은 행복한가요?""
 그는 메모를 한참 바라보았다. 행복한가, 라는 <span adaptation='no'>질문</span>이 머릿속을 맴돌았다. 순간, 창밖에서 아이들의 웃음소리가 들려왔다. 따뜻한 바람이 불어와 책장을 넘겼다.
그는 다시 메모를 바라보며 조용히 중얼거렸다.

""나는, 정말 행복한 걸까?""","['질문', '누군가 남긴 메모', '당신']","부드러운 햇살이 비치는 오후, 그는 오래된 서점 구석에서 오래된 책을 폈다. 책장 사이에는 <span adaptation='no'>누군가 남긴 메모</span>가 있었다.
""이 글을 읽는 <span adaptation='no'>당신</span>은 행복한가요?""
그는 메모를 오래 보았다. 행복한가, 하는 <span adaptation='no'>질문</span>이 계속 머릿속에서 돌았다. 그때 창밖에서 아이들이 웃는 소리가 들렸다. 따뜻한 바람이 불어와 책장이 넘어갔다.
그는 다시 메모를 보며 작은 소리로 말했다.

""나는, 정말 행복한 걸까?""",1.0
"햇살이 부드럽게 깔리는 오후, 그는 오래된 서점 한쪽에서 낡은 책 한 권을 펼쳤다. 책장 사이에는 <span adaptation='no'>누군가 남긴 메모</span>가 끼워져 있었다.
""이 글을 읽는 <span adaptation='no'>당신</span>은 행복한가요?""
 그는 메모를 한참 바라보았다. 행복한가, 라는 <span adaptation='no'>질문</span>이 머릿속을 맴돌았다. 순간, 창밖에서 아이들의 웃음소리가 들려왔다. 따뜻한 바람이 불어와 책장을 넘겼다.
그는 다시 메모를 바라보며 조용히 중얼거렸다.

""나는, 정말 행복한 걸까?""","['질문', '누군가 남긴 메모', '당신']","부드러운 햇빛이 비치는 오후, 그는 오래된 서점 구석에서 낡은 책을 폈다. 책 사이에는 <span adaptation='no'>누군가 남긴 메모</span>가 있었다.
""이 글을 읽는 <span adaptation='no'>당신</span>은 행복한가요?""
그는 메모를 오래 보았다. 행복한가, 하는 <span adaptation='no'>질문</span>이 머리에서 자꾸 떠올랐다. 그때 창 밖에서 아이들이 웃는 소리가 들렸다. 따뜻한 바람이 불어와 책장을 넘겼다.
그는 다시 메모를 보며 작은 소리로 말했다.

""나는, 정말 행복한 걸까?""",1.0
"햇살이 부드럽게 깔리는 오후, 그는 오래된 서점 한쪽에서 낡은 책 한 권을 펼쳤다. 책장 사이에는 <span adaptation='no'>누군가 남긴 메모</span>가 끼워져 있었다.
""이 글을 읽는 <span adaptation='no'>당신</span>은 행복한가요?""
 그는 메모를 한참 바라보았다. 행복한가, 라는 <span adaptation='no'>질문</span>이 머릿속을 맴돌았다. 순간, 창밖에서 아이들의 웃음소리가 들려왔다. 따뜻한 바람이 불어와 책장을 넘겼다.
그는 다시 메모를 바라보며 조용히 중얼거렸다.

""나는, 정말 행복한 걸까?""","['질문', '누군가 남긴 메모', '당신']","따뜻한 햇빛이 비치는 오후, 그는 오래된 서점 구석에서 낡은 책을 폈다. 책 사이에는 <span adaptation='no'>누군가 남긴 메모</span>가 있었다.
""이 글을 읽는 <span adaptation='no'>당신</span>은 행복한가요?""
그는 메모를 오래 보았다. 행복한가, 하는 <span adaptation='no'>질문</span>이 자꾸 생각났다. 그때, 창 밖에서 아이들이 웃으며 노는 소리가 들렸다. 따뜻한 바람이 불어와 책장을 넘겼다.
그는 다시 메모를 보며 작은 소리로 말했다.

""나는, 정말 행복한 걸까?""",1.0
"햇살이 부드럽게 깔리는 오후, 그는 오래된 서점 한쪽에서 낡은 책 한 권을 펼쳤다. 책장 사이에는 <span adaptation='no'>누군가 남긴 메모</span>가 끼워져 있었다.
""이 글을 읽는 <span adaptation='no'>당신</span>은 행복한가요?""
 그는 메모를 한참 바라보았다. 행복한가, 라는 <span adaptation='no'>질문</span>이 머릿속을 맴돌았다. 순간, 창밖에서 아이들의 웃음소리가 들려왔다. 따뜻한 바람이 불어와 책장을 넘겼다.
그는 다시 메모를 바라보며 조용히 중얼거렸다.

""나는, 정말 행복한 걸까?""","['질문', '누군가 남긴 메모', '당신']","따뜻한 햇빛이 비치는 오후, 그는 오래된 서점 구석에서 낡은 책을 폈다. 책 속에는 <span adaptation='no'>누군가 남긴 메모</span>가 들어 있었다.
""이 글을 읽는 <span adaptation='no'>당신</span>은 행복한가요?""
그는 메모를 오래 보았다. 행복한가, 하는 <span adaptation='no'>질문</span>이 계속 머리 속에서 돌았다. 그때, 창 밖에서 아이들이 웃으며 노는 소리가 들렸다. 따뜻한 바람이 불어와 책장을 넘겼다.
그는 다시 메모를 보며 작은 소리로 말했다.

""나는, 정말 행복한 걸까?""",1.0
"햇살이 부드럽게 깔리는 오후, 그는 오래된 서점 한쪽에서 낡은 책 한 권을 펼쳤다. 책장 사이에는 <span adaptation='no'>누군가 남긴 메모</span>가 끼워져 있었다.
""이 글을 읽는 <span adaptation='no'>당신</span>은 행복한가요?""
 그는 메모를 한참 바라보았다. 행복한가, 라는 <span adaptation='no'>질문</span>이 머릿속을 맴돌았다. 순간, 창밖에서 아이들의 웃음소리가 들려왔다. 따뜻한 바람이 불어와 책장을 넘겼다.
그는 다시 메모를 바라보며 조용히 중얼거렸다.

""나는, 정말 행복한 걸까?""","['질문', '누군가 남긴 메모', '당신']","부드러운 햇빛이 비치는 오후, 그는 오래된 서점 구석에서 낡은 책을 폈다. 책 사이에는 <span adaptation='no'>누군가 남긴 메모</span>가 있었다.
""이 글을 읽는 <span adaptation='no'>당신</span>은 행복한가요?""
그는 메모를 오래 보았다. 행복한가, 하는 <span adaptation='no'>질문</span>이 계속 마음에 남았다. 그때, 창 밖에서 아이들이 웃는 소리가 들렸다. 따뜻한 바람이 불어와 책장을 넘겼다.
그는 다시 메모를 보며 작은 소리로 말했다.

""나는, 정말 행복한 걸까?""",1.0
"비 내리는 저녁, 그는 오래된 다리를 천천히 걸었다. 젖은 돌바닥이 반들거리고, 강물은 <span adaptation='no'>흐릿</span>한 불빛을 조각난 파문으로 흩어냈다. 발끝에 스치는 공기가 차가웠지만, 그것보다 더 서늘한 것은 기억이었다.
한때 그는 이곳에서 누군가를 기다렸다. <span adaptation='no'>비슷한 계절</span>, 비슷한 시간, 하지만 <span adaptation='no'>다른 감정</span>으로. 그날의 자신은 초조함과 기대 사이를 오갔고, 기다림 끝에 찾아온 것은 기쁨이 아니라 침묵이었다. 오지 않은 사람, 남겨진 <span adaptation='no'>말들</span>, 사라진 약속.
그는 다리 난간에 손을 얹었다. 수십 년을 흐른 강물 아래, 과거는 아직도 저마다의 형체를 유지한 채 흘러가는 것만 같았다. 어쩌면, 시간은 모든 것을 지운다기보다 희미하게 덮어둘 뿐인지도 몰랐다.
그렇다면, 우리가 잊는 것은 정말 사라진 것일까.","['다른 감정', '비슷한 계절', '말들', '흐릿']","비가 오는 저녁, 그는 오래된 다리를 천천히 걸었다. 비에 젖은 돌바닥이 반짝이고, 강물은 <span adaptation='no'>흐릿</span>한 불빛을 잘게 부서진 물결로 흩어냈다. 발끝을 스치는 바람이 차가웠지만, 그것보다 더 차가운 건 옛 기억이었다.
예전에 그는 이곳에서 누군가를 기다린 적이 있었다. <span adaptation='no'>비슷한 계절</span>, 비슷한 시간이었지만 <span adaptation='no'>다른 감정</span>이었다. 그때의 그는 설레는 마음과 조바심 사이를 왔다 갔다 했고, 오래 기다린 끝에 찾아온 것은 기쁨이 아닌 말없음이었다. 오지 않은 사람, 남은 <span adaptation='no'>말들</span>, 사라진 약속.
그는 다리 난간에 손을 올려놓았다. 오랜 세월 흘러간 강물 아래로, 지난날의 일들이 아직도 모습 그대로 흐르는 것만 같았다. 어쩌면 시간은 모든 것을 지우는 게 아니라, 살짝 가리기만 하는 걸지도 몰랐다.
그렇다면, 우리가 잊는다는 건 정말 없어진 걸까.",1.0
"비 내리는 저녁, 그는 오래된 다리를 천천히 걸었다. 젖은 돌바닥이 반들거리고, 강물은 <span adaptation='no'>흐릿</span>한 불빛을 조각난 파문으로 흩어냈다. 발끝에 스치는 공기가 차가웠지만, 그것보다 더 서늘한 것은 기억이었다.
한때 그는 이곳에서 누군가를 기다렸다. <span adaptation='no'>비슷한 계절</span>, 비슷한 시간, 하지만 <span adaptation='no'>다른 감정</span>으로. 그날의 자신은 초조함과 기대 사이를 오갔고, 기다림 끝에 찾아온 것은 기쁨이 아니라 침묵이었다. 오지 않은 사람, 남겨진 <span adaptation='no'>말들</span>, 사라진 약속.
그는 다리 난간에 손을 얹었다. 수십 년을 흐른 강물 아래, 과거는 아직도 저마다의 형체를 유지한 채 흘러가는 것만 같았다. 어쩌면, 시간은 모든 것을 지운다기보다 희미하게 덮어둘 뿐인지도 몰랐다.
그렇다면, 우리가 잊는 것은 정말 사라진 것일까.","['다른 감정', '비슷한 계절', '말들', '흐릿']","비가 오는 저녁, 그는 오래된 다리를 천천히 걸었다. 비에 젖은 돌바닥이 반짝이고, 강물은 <span adaptation='no'>흐릿</span>한 불빛을 잘게 부서진 물결로 퍼뜨렸다. 발에 닿는 바람이 차가웠지만, 그것보다 더 차가운 건 옛 생각이었다.
예전에 그는 이곳에서 누군가를 기다렸다. <span adaptation='no'>비슷한 계절</span>, 비슷한 시간, 하지만 <span adaptation='no'>다른 감정</span>으로. 그때의 그는 설렘과 불안 사이를 왔다 갔다 했고, 오래 기다린 끝에 찾아온 건 기쁨이 아닌 말없음이었다. 오지 않은 사람, 남은 <span adaptation='no'>말들</span>, 지켜지지 않은 약속.
그는 다리 난간에 손을 올려놓았다. 오랜 세월 동안 흘러간 강물 아래로, 지난날의 일들이 아직도 제 모습 그대로 흐르는 것만 같았다. 어쩌면, 시간은 모든 것을 없애는 게 아니라 살짝 가려두기만 하는 걸지도 몰랐다.
그렇다면, 우리가 잊는다는 건 정말 없어진다는 걸까.",1.0
"비 내리는 저녁, 그는 오래된 다리를 천천히 걸었다. 젖은 돌바닥이 반들거리고, 강물은 <span adaptation='no'>흐릿</span>한 불빛을 조각난 파문으로 흩어냈다. 발끝에 스치는 공기가 차가웠지만, 그것보다 더 서늘한 것은 기억이었다.
한때 그는 이곳에서 누군가를 기다렸다. <span adaptation='no'>비슷한 계절</span>, 비슷한 시간, 하지만 <span adaptation='no'>다른 감정</span>으로. 그날의 자신은 초조함과 기대 사이를 오갔고, 기다림 끝에 찾아온 것은 기쁨이 아니라 침묵이었다. 오지 않은 사람, 남겨진 <span adaptation='no'>말들</span>, 사라진 약속.
그는 다리 난간에 손을 얹었다. 수십 년을 흐른 강물 아래, 과거는 아직도 저마다의 형체를 유지한 채 흘러가는 것만 같았다. 어쩌면, 시간은 모든 것을 지운다기보다 희미하게 덮어둘 뿐인지도 몰랐다.
그렇다면, 우리가 잊는 것은 정말 사라진 것일까.","['다른 감정', '비슷한 계절', '말들', '흐릿']","비가 오는 저녁, 그는 오래된 다리를 천천히 걸었다. 비에 젖은 돌바닥이 반짝이고, 강물은 <span adaptation='no'>흐릿</span>한 불빛을 잘게 부서진 물결로 나누었다. 발에 닿는 바람이 차가웠지만, 그보다 더 차가운 건 옛 기억이었다.
예전에 그는 이 다리에서 누군가를 기다렸다. <span adaptation='no'>비슷한 계절</span>, 비슷한 시간이었지만 <span adaptation='no'>다른 감정</span>이었다. 그때의 그는 불안하고 설레는 마음을 오가다가, 기다림 끝에 기쁨 대신 침묵을 만났다. 오지 않은 사람, 남은 <span adaptation='no'>말들</span>, 깨진 약속.
그는 다리 난간을 손으로 만졌다. 오랜 세월 흘러간 강물 아래로, 지난날의 일들이 아직도 그대로 흐르는 것 같았다. 어쩌면 시간은 모든 것을 지우지 않고, 살짝 가리기만 하는 걸지도 모른다.
그렇다면, 우리가 잊은 것들은 정말로 없어진 걸까.",1.0
"비 내리는 저녁, 그는 오래된 다리를 천천히 걸었다. 젖은 돌바닥이 반들거리고, 강물은 <span adaptation='no'>흐릿</span>한 불빛을 조각난 파문으로 흩어냈다. 발끝에 스치는 공기가 차가웠지만, 그것보다 더 서늘한 것은 기억이었다.
한때 그는 이곳에서 누군가를 기다렸다. <span adaptation='no'>비슷한 계절</span>, 비슷한 시간, 하지만 <span adaptation='no'>다른 감정</span>으로. 그날의 자신은 초조함과 기대 사이를 오갔고, 기다림 끝에 찾아온 것은 기쁨이 아니라 침묵이었다. 오지 않은 사람, 남겨진 <span adaptation='no'>말들</span>, 사라진 약속.
그는 다리 난간에 손을 얹었다. 수십 년을 흐른 강물 아래, 과거는 아직도 저마다의 형체를 유지한 채 흘러가는 것만 같았다. 어쩌면, 시간은 모든 것을 지운다기보다 희미하게 덮어둘 뿐인지도 몰랐다.
그렇다면, 우리가 잊는 것은 정말 사라진 것일까.","['다른 감정', '비슷한 계절', '말들', '흐릿']","비가 내리는 저녁, 그는 오래된 다리를 천천히 걸었다. 비에 젖은 돌바닥이 반짝이고, 강물은 <span adaptation='no'>흐릿</span>한 불빛을 깨진 물결로 퍼뜨렸다. 발에 닿는 바람이 차가웠지만, 그보다 더 차가운 건 옛 기억이었다.
예전에 그는 이곳에서 누군가를 기다렸다. <span adaptation='no'>비슷한 계절</span>, 비슷한 시간이었지만 <span adaptation='no'>다른 감정</span>이었다. 그때의 그는 설렘과 걱정을 오가다가, 기다린 끝에 기쁨 대신 고요함을 맞이했다. 오지 않은 사람, 남은 <span adaptation='no'>말들</span>, 사라진 약속.
그는 다리 난간에 손을 올려놓았다. 오랜 세월 흘러간 강물 아래로, 지난 일들이 아직도 모습 그대로 흐르는 것 같았다. 어쩌면 시간은 모든 걸 지우는 게 아니라, 살짝 가리기만 하는 걸지도 몰랐다.
그렇다면, 우리가 잊는 것은 정말로 사라진 걸까.",1.0
"비 내리는 저녁, 그는 오래된 다리를 천천히 걸었다. 젖은 돌바닥이 반들거리고, 강물은 <span adaptation='no'>흐릿</span>한 불빛을 조각난 파문으로 흩어냈다. 발끝에 스치는 공기가 차가웠지만, 그것보다 더 서늘한 것은 기억이었다.
한때 그는 이곳에서 누군가를 기다렸다. <span adaptation='no'>비슷한 계절</span>, 비슷한 시간, 하지만 <span adaptation='no'>다른 감정</span>으로. 그날의 자신은 초조함과 기대 사이를 오갔고, 기다림 끝에 찾아온 것은 기쁨이 아니라 침묵이었다. 오지 않은 사람, 남겨진 <span adaptation='no'>말들</span>, 사라진 약속.
그는 다리 난간에 손을 얹었다. 수십 년을 흐른 강물 아래, 과거는 아직도 저마다의 형체를 유지한 채 흘러가는 것만 같았다. 어쩌면, 시간은 모든 것을 지운다기보다 희미하게 덮어둘 뿐인지도 몰랐다.
그렇다면, 우리가 잊는 것은 정말 사라진 것일까.","['다른 감정', '비슷한 계절', '말들', '흐릿']","비가 내리는 저녁에 그는 오래된 다리를 천천히 걸었다. 비에 젖은 돌바닥이 반짝이고, 강물은 <span adaptation='no'>흐릿</span>한 불빛을 잘게 부서진 물결로 비췄다. 발끝이 차가웠지만, 기억은 더 차갑게 느껴졌다.

예전에 그는 이 다리에서 누군가를 기다린 적이 있다. <span adaptation='no'>비슷한 계절</span>, 비슷한 시간이었지만 <span adaptation='no'>다른 감정</span>이었다. 그때의 그는 불안하면서도 설렜는데, 오래 기다린 끝에 받은 건 기쁨이 아닌 차가운 침묵이었다. 오지 않은 사람, 남은 <span adaptation='no'>말들</span>, 지켜지지 않은 약속.

그는 다리 난간에 손을 올려놓았다. 오랜 세월 동안 흘러간 강물 아래에서, 지난 일들은 아직도 그대로 흐르는 것 같았다. 어쩌면 시간은 모든 것을 없애는 게 아니라, 살짝 가리기만 하는 걸지도 모른다.

그렇다면, 우리가 잊었다고 생각하는 것들은 정말로 사라진 걸까.",1.0
