original_passage,tagged_words,response_summary,em_score
"햇살이 부드럽게 깔리는 오후, 그는 오래된 서점 한쪽에서 낡은 책 한 권을 펼쳤다. 책장 사이에는 누군가 남긴 메모가 끼워져 있었다.
""이 글을 읽는 당신은 행복한가요?""
 그는 메모를 <span adaptation='no'>한참</span> 바라보았다. 행복한가, 라는 질문이 머릿속을 맴돌았다. 순간, 창밖에서 아이들의 웃음소리가 들려왔다. 따뜻한 바람이 불어와 책장을 넘겼다.
그는 <span adaptation='no'>다시 메모</span>를 바라보며 조용히 중얼거렸다.

""나는, 정말 행복한 걸까?""","['다시 메모', '한참']","```따스한 햇빛이 비치는 오후예요. 한 사람이 오래된 서점에서 낡은 책을 폈어요. 책 사이에는 누군가가 쓴 쪽지가 있었어요. 쪽지에는 ""이 글을 읽는 당신은 행복한가요?""라고 써 있었어요. 그 사람은 메모를 <span adaptation='no'>한참</span> 보았어요. '행복한가'라는 질문이 계속 생각났어요. 그때 창문 밖에서 아이들이 웃으며 노는 소리가 들렸어요. 따뜻한 바람이 불어와서 책장이 넘어갔어요. 그 사람은 <span adaptation='no'>다시 메모</span>를 보면서 작은 소리로 말했어요. ""나는 정말 행복한 걸까?""```",1.0
"햇살이 부드럽게 깔리는 오후, 그는 오래된 서점 한쪽에서 낡은 책 한 권을 펼쳤다. 책장 사이에는 누군가 남긴 메모가 끼워져 있었다.
""이 글을 읽는 당신은 행복한가요?""
 그는 메모를 <span adaptation='no'>한참</span> 바라보았다. 행복한가, 라는 질문이 머릿속을 맴돌았다. 순간, 창밖에서 아이들의 웃음소리가 들려왔다. 따뜻한 바람이 불어와 책장을 넘겼다.
그는 <span adaptation='no'>다시 메모</span>를 바라보며 조용히 중얼거렸다.

""나는, 정말 행복한 걸까?""","['다시 메모', '한참']","```따뜻한 햇살이 비치는 오후였어요. 어떤 사람이 오래된 서점에서 낡은 책을 펼쳤어요. 책 속에는 누군가가 쓴 쪽지가 있었어요. 쪽지에는 ""이 글을 읽는 당신은 행복한가요?""라고 쓰여 있었어요. 그 사람은 메모를 <span adaptation='no'>한참</span> 보았어요. '행복한가?'라는 질문이 계속 생각났어요. 그때 밖에서 아이들이 웃으며 노는 소리가 들렸어요. 따뜻한 바람이 불어와 책장이 넘어갔어요. 그 사람은 <span adaptation='no'>다시 메모</span>를 보며 작은 소리로 말했어요. ""나는 정말 행복한 걸까?""```",1.0
"햇살이 부드럽게 깔리는 오후, 그는 오래된 서점 한쪽에서 낡은 책 한 권을 펼쳤다. 책장 사이에는 누군가 남긴 메모가 끼워져 있었다.
""이 글을 읽는 당신은 행복한가요?""
 그는 메모를 <span adaptation='no'>한참</span> 바라보았다. 행복한가, 라는 질문이 머릿속을 맴돌았다. 순간, 창밖에서 아이들의 웃음소리가 들려왔다. 따뜻한 바람이 불어와 책장을 넘겼다.
그는 <span adaptation='no'>다시 메모</span>를 바라보며 조용히 중얼거렸다.

""나는, 정말 행복한 걸까?""","['다시 메모', '한참']","```따뜻한 햇빛이 비치는 오후예요. 어떤 사람이 오래된 서점에서 낡은 책을 펼쳤어요. 책 사이에는 누군가가 쓴 쪽지가 있었어요. 쪽지에는 ""이 글을 읽는 당신은 행복한가요?""라고 적혀 있었어요. 

그 사람은 쪽지를 <span adaptation='no'>한참</span> 보았어요. '행복한가'라는 물음이 계속 생각났어요. 그때 밖에서 아이들이 웃으며 노는 소리가 들렸어요. 따뜻한 바람이 불어와서 책장이 넘어갔어요.

그 사람은 <span adaptation='no'>다시 메모</span>를 보면서 조용히 말했어요.
""나는 정말 행복한 걸까?""```",1.0
"햇살이 부드럽게 깔리는 오후, 그는 오래된 서점 한쪽에서 낡은 책 한 권을 펼쳤다. 책장 사이에는 누군가 남긴 메모가 끼워져 있었다.
""이 글을 읽는 당신은 행복한가요?""
 그는 메모를 <span adaptation='no'>한참</span> 바라보았다. 행복한가, 라는 질문이 머릿속을 맴돌았다. 순간, 창밖에서 아이들의 웃음소리가 들려왔다. 따뜻한 바람이 불어와 책장을 넘겼다.
그는 <span adaptation='no'>다시 메모</span>를 바라보며 조용히 중얼거렸다.

""나는, 정말 행복한 걸까?""","['다시 메모', '한참']","```따뜻한 햇살이 비치는 오후였어요. 어떤 사람이 오래된 서점에서 낡은 책을 폈어요. 책 속에는 누군가가 쓴 쪽지가 있었어요. 쪽지에는 ""이 글을 읽는 당신은 행복한가요?""라고 쓰여 있었어요. 그 사람은 쪽지를 <span adaptation='no'>한참</span> 보았어요. '나는 행복할까?' 하는 생각이 계속 들었어요. 그때 밖에서 아이들이 웃으며 노는 소리가 들렸어요. 따뜻한 바람이 불어와 책장이 넘어갔어요. 그 사람은 <span adaptation='no'>다시 메모</span>를 보면서 작은 소리로 말했어요. ""나는, 정말 행복한 걸까?""```",1.0
"햇살이 부드럽게 깔리는 오후, 그는 오래된 서점 한쪽에서 낡은 책 한 권을 펼쳤다. 책장 사이에는 누군가 남긴 메모가 끼워져 있었다.
""이 글을 읽는 당신은 행복한가요?""
 그는 메모를 <span adaptation='no'>한참</span> 바라보았다. 행복한가, 라는 질문이 머릿속을 맴돌았다. 순간, 창밖에서 아이들의 웃음소리가 들려왔다. 따뜻한 바람이 불어와 책장을 넘겼다.
그는 <span adaptation='no'>다시 메모</span>를 바라보며 조용히 중얼거렸다.

""나는, 정말 행복한 걸까?""","['다시 메모', '한참']","```따뜻한 햇빛이 비치는 오후였어요. 어떤 사람이 오래된 서점에서 낡은 책을 폈어요. 책 사이에 쪽지가 있었어요. 쪽지에는 ""이 글을 읽는 당신은 행복한가요?""라고 쓰여 있었어요. 그 사람은 쪽지를 <span adaptation='no'>한참</span> 보았어요. '행복한가'하는 생각이 계속 들었어요. 그때 밖에서 아이들이 웃는 소리가 들렸어요. 따뜻한 바람이 불어와서 책장이 넘어갔어요. 그 사람은 <span adaptation='no'>다시 메모</span>를 보면서 작은 소리로 말했어요. ""나는, 정말 행복한 걸까?""```",1.0
"비 내리는 저녁, 그는 오래된 다리를 천천히 걸었다. 젖은 <span adaptation='no'>돌바닥</span>이 반들거리고, <span adaptation='no'>강물</span>은 흐릿한 불빛을 조각난 파문으로 흩어냈다. 발끝에 스치는 공기가 차가웠지만, 그것보다 더 서늘한 것은 기억이었다.
한때 그는 이곳에서 누군가를 기다렸다. 비슷한 계절, 비슷한 시간, 하지만 다른 감정으로. <span adaptation='no'>그날의 자신</span>은 초조함과 기대 사이를 오갔고, 기다림 끝에 찾아온 것은 기쁨이 아니라 침묵이었다. 오지 않은 사람, 남겨진 말들, 사라진 약속.
그는 다리 난간에 손을 얹었다. 수십 년을 흐른 강물 아래, 과거는 아직도 저마다의 형체를 유지한 채 흘러가는 것만 같았다. 어쩌면, 시간은 모든 것을 지운다기보다 희미하게 덮어둘 뿐인지도 몰랐다.
그렇다면, 우리가 잊는 것은 정말 사라진 것일까.","['그날의 자신', '돌바닥', '강물']","```비가 내리는 저녁이었어요. 그 사람은 오래된 다리를 천천히 걸었어요. 비에 젖은 <span adaptation='no'>돌바닥</span>이 반짝이고, <span adaptation='no'>강물</span>에는 흐린 불빛이 비쳐 반짝거렸어요. 발끝이 차가웠지만, 마음은 더 차가웠어요.

예전에 그 사람은 이 다리에서 누군가를 기다렸어요. 똑같이 비가 오는 저녁이었지만, 그때는 다른 마음이었죠. <span adaptation='no'>그날의 자신</span>은 설레기도 하고 불안하기도 했어요. 하지만 기다리던 사람은 오지 않았고, 약속은 지켜지지 않았어요.

그 사람은 다리 난간에 손을 올려놓았어요. 오랜 시간 흘러간 강물 아래에는, 아직도 옛날 일들이 그대로 있는 것 같았어요. 시간이 지나도 기억은 완전히 사라지지 않고, 그저 희미해질 뿐인 것 같았어요.

그렇다면, 우리가 잊었다고 생각하는 것들은 정말로 없어진 걸까요?```",1.0
"비 내리는 저녁, 그는 오래된 다리를 천천히 걸었다. 젖은 <span adaptation='no'>돌바닥</span>이 반들거리고, <span adaptation='no'>강물</span>은 흐릿한 불빛을 조각난 파문으로 흩어냈다. 발끝에 스치는 공기가 차가웠지만, 그것보다 더 서늘한 것은 기억이었다.
한때 그는 이곳에서 누군가를 기다렸다. 비슷한 계절, 비슷한 시간, 하지만 다른 감정으로. <span adaptation='no'>그날의 자신</span>은 초조함과 기대 사이를 오갔고, 기다림 끝에 찾아온 것은 기쁨이 아니라 침묵이었다. 오지 않은 사람, 남겨진 말들, 사라진 약속.
그는 다리 난간에 손을 얹었다. 수십 년을 흐른 강물 아래, 과거는 아직도 저마다의 형체를 유지한 채 흘러가는 것만 같았다. 어쩌면, 시간은 모든 것을 지운다기보다 희미하게 덮어둘 뿐인지도 몰랐다.
그렇다면, 우리가 잊는 것은 정말 사라진 것일까.","['그날의 자신', '돌바닥', '강물']","```비가 내리는 저녁이었어요. 그 사람은 오래된 다리를 천천히 걸었어요. <span adaptation='no'>돌바닥</span>은 비에 젖어 반짝였고, <span adaptation='no'>강물</span>에는 불빛이 비쳐 반짝거렸어요. 발끝이 차가웠지만, 마음은 더 차가웠어요.

예전에 그 사람은 이 다리에서 누군가를 기다렸어요. 지금처럼 비슷한 계절, 비슷한 시간이었지만, 그때는 마음이 달랐어요. <span adaptation='no'>그날의 자신</span>은 설레기도 하고 불안하기도 했어요. 하지만 기다리던 사람은 오지 않았고, 약속은 지켜지지 않았어요.

그 사람은 다리 난간에 손을 올렸어요. 오랜 시간 동안 강물은 계속 흘렀지만, 옛날 일들은 아직도 강물 속에서 살아있는 것 같았어요. 어쩌면 시간은 모든 걸 지우지 않고, 그저 살짝 가려두기만 하는 걸지도 몰라요.

그렇다면, 우리가 잊었다고 생각하는 것들은 정말로 없어진 걸까요?```",1.0
"비 내리는 저녁, 그는 오래된 다리를 천천히 걸었다. 젖은 <span adaptation='no'>돌바닥</span>이 반들거리고, <span adaptation='no'>강물</span>은 흐릿한 불빛을 조각난 파문으로 흩어냈다. 발끝에 스치는 공기가 차가웠지만, 그것보다 더 서늘한 것은 기억이었다.
한때 그는 이곳에서 누군가를 기다렸다. 비슷한 계절, 비슷한 시간, 하지만 다른 감정으로. <span adaptation='no'>그날의 자신</span>은 초조함과 기대 사이를 오갔고, 기다림 끝에 찾아온 것은 기쁨이 아니라 침묵이었다. 오지 않은 사람, 남겨진 말들, 사라진 약속.
그는 다리 난간에 손을 얹었다. 수십 년을 흐른 강물 아래, 과거는 아직도 저마다의 형체를 유지한 채 흘러가는 것만 같았다. 어쩌면, 시간은 모든 것을 지운다기보다 희미하게 덮어둘 뿐인지도 몰랐다.
그렇다면, 우리가 잊는 것은 정말 사라진 것일까.","['그날의 자신', '돌바닥', '강물']","```비가 오는 저녁이었어요. 그 사람은 오래된 다리를 천천히 걸었어요. <span adaptation='no'>돌바닥</span>은 비에 젖어 반짝였고, <span adaptation='no'>강물</span>에는 불빛이 부서져 흔들렸어요. 발끝이 차가웠지만, 그보다 더 차가운 건 옛날 생각이었어요.

예전에 그 사람은 이 다리에서 누군가를 기다렸어요. 그때도 지금처럼 비슷한 계절, 비슷한 시간이었지만, 마음은 달랐어요. <span adaptation='no'>그날의 자신</span>은 설레기도 하고 불안하기도 했어요. 하지만 기다리던 사람은 오지 않았고, 약속은 지켜지지 않았어요.

그 사람은 다리 난간을 손으로 만졌어요. 오랜 시간 흘러간 강물 아래에는, 아직도 옛날 일들이 그대로 남아있는 것 같았어요. 시간은 우리의 기억을 완전히 지우지 않고, 그저 살짝 가려두기만 하는 걸지도 몰라요.

그렇다면, 우리가 잊어버린 것들은 정말로 없어진 걸까요?```",1.0
"비 내리는 저녁, 그는 오래된 다리를 천천히 걸었다. 젖은 <span adaptation='no'>돌바닥</span>이 반들거리고, <span adaptation='no'>강물</span>은 흐릿한 불빛을 조각난 파문으로 흩어냈다. 발끝에 스치는 공기가 차가웠지만, 그것보다 더 서늘한 것은 기억이었다.
한때 그는 이곳에서 누군가를 기다렸다. 비슷한 계절, 비슷한 시간, 하지만 다른 감정으로. <span adaptation='no'>그날의 자신</span>은 초조함과 기대 사이를 오갔고, 기다림 끝에 찾아온 것은 기쁨이 아니라 침묵이었다. 오지 않은 사람, 남겨진 말들, 사라진 약속.
그는 다리 난간에 손을 얹었다. 수십 년을 흐른 강물 아래, 과거는 아직도 저마다의 형체를 유지한 채 흘러가는 것만 같았다. 어쩌면, 시간은 모든 것을 지운다기보다 희미하게 덮어둘 뿐인지도 몰랐다.
그렇다면, 우리가 잊는 것은 정말 사라진 것일까.","['그날의 자신', '돌바닥', '강물']","```비가 내리는 저녁이었어요. 그 사람은 오래된 다리를 천천히 걸었어요. <span adaptation='no'>돌바닥</span>은 비에 젖어 반짝였고, <span adaptation='no'>강물</span>에는 불빛이 비쳐 반짝반짝 춤추었어요. 발끝이 차가웠지만, 마음은 더 차가웠어요.

예전에 그 사람은 이 다리에서 누군가를 기다렸어요. 지금처럼 비슷한 계절, 비슷한 시간이었지만, 그때는 마음이 달랐어요. <span adaptation='no'>그날의 자신</span>은 설레기도 하고 조마조마하기도 했어요. 하지만 결국 아무도 오지 않았고, 약속은 지켜지지 않았어요.

그 사람은 다리 난간에 손을 올렸어요. 오랜 시간 흘러간 강물 아래에는, 옛날 일들이 아직도 그대로 있는 것 같았어요. 시간은 우리의 기억을 완전히 지우지 않고, 그저 살짝 가려두기만 하는 걸지도 몰라요.

그렇다면, 우리가 잊었다고 생각하는 것들은 정말 사라진 걸까요?```",1.0
"비 내리는 저녁, 그는 오래된 다리를 천천히 걸었다. 젖은 <span adaptation='no'>돌바닥</span>이 반들거리고, <span adaptation='no'>강물</span>은 흐릿한 불빛을 조각난 파문으로 흩어냈다. 발끝에 스치는 공기가 차가웠지만, 그것보다 더 서늘한 것은 기억이었다.
한때 그는 이곳에서 누군가를 기다렸다. 비슷한 계절, 비슷한 시간, 하지만 다른 감정으로. <span adaptation='no'>그날의 자신</span>은 초조함과 기대 사이를 오갔고, 기다림 끝에 찾아온 것은 기쁨이 아니라 침묵이었다. 오지 않은 사람, 남겨진 말들, 사라진 약속.
그는 다리 난간에 손을 얹었다. 수십 년을 흐른 강물 아래, 과거는 아직도 저마다의 형체를 유지한 채 흘러가는 것만 같았다. 어쩌면, 시간은 모든 것을 지운다기보다 희미하게 덮어둘 뿐인지도 몰랐다.
그렇다면, 우리가 잊는 것은 정말 사라진 것일까.","['그날의 자신', '돌바닥', '강물']","```비가 오는 저녁이었어요. 어떤 사람이 오래된 다리를 천천히 걸었어요. <span adaptation='no'>돌바닥</span>은 비에 젖어 반짝였고, <span adaptation='no'>강물</span>은 흐린 불빛을 비추고 있었어요. 바람이 차가웠지만, 그의 마음은 더 차가웠어요.

예전에 그 사람은 이 다리에서 누군가를 기다렸대요. 비슷한 계절, 비슷한 시간이었지만, 그때는 마음이 달랐어요. <span adaptation='no'>그날의 자신</span>은 설레기도 하고 불안하기도 했어요. 하지만 기다리던 사람은 오지 않았고, 약속은 지켜지지 않았어요.

그 사람은 다리 난간을 만져보았어요. 오랜 시간 강물이 흘렀지만, 옛날 일들은 아직도 강물 속에 그대로 있는 것 같았어요. 시간이 지나도 기억은 완전히 사라지지 않고, 그저 희미해질 뿐인가 봐요.

그렇다면, 우리가 잊어버린 것들은 정말 없어진 걸까요?```",1.0
